id,uid,app_name,time_unix,duration_sec,start_datetime,hour_of_day,day_of_week,is_weekend,end_time_unix,gap_to_next_app_sec,is_new_session
572437,B04,com.apple.mobilesafari,1287523957,12,2010-10-19 21:32:37,21,1,0,1287523969,0,1
572438,B04,SpringBoard,1287523969,15,2010-10-19 21:32:49,21,1,0,1287523984,194,0
572439,B04,SpringBoard,1287524178,4,2010-10-19 21:36:18,21,1,0,1287524182,0,1
572440,B04,com.facebook.Facebook,1287524182,3,2010-10-19 21:36:22,21,1,0,1287524185,0,0
572441,B04,SpringBoard,1287524185,4,2010-10-19 21:36:25,21,1,0,1287524189,0,0
572442,B04,com.apple.mobileslideshow-Photos,1287524189,14,2010-10-19 21:36:29,21,1,0,1287524203,0,0
572443,B04,SpringBoard,1287524203,16,2010-10-19 21:36:43,21,1,0,1287524219,1537,0
572444,B04,com.apple.mobilesafari,1287525756,30,2010-10-19 22:02:36,22,1,0,1287525786,0,1
572445,B04,SpringBoard,1287525786,5,2010-10-19 22:03:06,22,1,0,1287525791,0,0
572446,B04,com.apple.mobilemail,1287525791,18,2010-10-19 22:03:11,22,1,0,1287525809,133,0
572447,B04,SpringBoard,1287525942,2,2010-10-19 22:05:42,22,1,0,1287525944,0,1
572448,B04,com.apple.mobilesafari,1287525944,32,2010-10-19 22:05:44,22,1,0,1287525976,72,0
572449,B04,SpringBoard,1287526048,3,2010-10-19 22:07:28,22,1,0,1287526051,4474,1
572450,B04,com.apple.mobileslideshow-Photos,1287530525,2,2010-10-19 23:22:05,23,1,0,1287530527,0,1
572451,B04,SpringBoard,1287530527,3,2010-10-19 23:22:07,23,1,0,1287530530,0,0
572452,B04,com.apple.MobileSMS,1287530530,11,2010-10-19 23:22:10,23,1,0,1287530541,31,0
572453,B04,com.apple.MobileSMS,1287530572,5,2010-10-19 23:22:52,23,1,0,1287530577,66,0
572454,B04,com.apple.mobilesafari,1287530643,16,2010-10-19 23:24:03,23,1,0,1287530659,257,1
572455,B04,SpringBoard,1287530916,3,2010-10-19 23:28:36,23,1,0,1287530919,1887,1
572456,B04,com.apple.MobileSMS,1287532806,5,2010-10-20 00:00:06,0,2,0,1287532811,1710,1
572457,B04,SpringBoard,1287534521,9,2010-10-20 00:28:41,0,2,0,1287534530,722,1
572458,B04,com.apple.MobileSMS,1287535252,15,2010-10-20 00:40:52,0,2,0,1287535267,402,1
572459,B04,SpringBoard,1287535669,3,2010-10-20 00:47:49,0,2,0,1287535672,2538,1
572460,B04,com.apple.MobileSMS,1287538210,7,2010-10-20 01:30:10,1,2,0,1287538217,378,1
572461,B04,com.apple.MobileSMS,1287538595,6,2010-10-20 01:36:35,1,2,0,1287538601,0,1
572462,B04,SpringBoard,1287538601,5,2010-10-20 01:36:41,1,2,0,1287538606,0,0
572463,B04,com.apple.mobilephone,1287538606,10,2010-10-20 01:36:46,1,2,0,1287538616,4843,0
572464,B04,com.apple.MobileSMS,1287543459,24,2010-10-20 02:57:39,2,2,0,1287543483,147,1
572465,B04,com.apple.MobileSMS,1287543630,17,2010-10-20 03:00:30,3,2,0,1287543647,0,1
572466,B04,SpringBoard,1287543647,1,2010-10-20 03:00:47,3,2,0,1287543648,0,0
572467,B04,com.apple.MobileSMS,1287543648,1,2010-10-20 03:00:48,3,2,0,1287543649,5705,0
572468,B04,SpringBoard,1287549354,29,2010-10-20 04:35:54,4,2,0,1287549383,0,1
572469,B04,com.apple.calculator,1287549383,1,2010-10-20 04:36:23,4,2,0,1287549384,0,0
572470,B04,SpringBoard,1287549384,3,2010-10-20 04:36:24,4,2,0,1287549387,0,0
572471,B04,com.apple.mobiletimer,1287549387,7,2010-10-20 04:36:27,4,2,0,1287549394,0,0
572472,B04,SpringBoard,1287549394,10,2010-10-20 04:36:34,4,2,0,1287549404,31889,0
572473,B04,SpringBoard,1287581293,5,2010-10-20 13:28:13,13,2,0,1287581298,0,1
572474,B04,com.apple.mobilemail,1287581298,136,2010-10-20 13:28:18,13,2,0,1287581434,0,0
572475,B04,SpringBoard,1287581434,8,2010-10-20 13:30:34,13,2,0,1287581442,1069,0
572476,B04,com.apple.weather,1287582511,6,2010-10-20 13:48:31,13,2,0,1287582517,0,1
572477,B04,SpringBoard,1287582517,372,2010-10-20 13:48:37,13,2,0,1287582889,730,0
572478,B04,SpringBoard,1287583619,3,2010-10-20 14:06:59,14,2,0,1287583622,0,1
572479,B04,com.apple.mobilesafari,1287583622,82,2010-10-20 14:07:02,14,2,0,1287583704,3197,0
572480,B04,com.apple.mobilemail,1287586901,22,2010-10-20 15:01:41,15,2,0,1287586923,0,1
572481,B04,SpringBoard,1287586923,5,2010-10-20 15:02:03,15,2,0,1287586928,0,0
572482,B04,com.facebook.Facebook,1287586928,220,2010-10-20 15:02:08,15,2,0,1287587148,0,0
572483,B04,com.apple.youtube,1287587148,120,2010-10-20 15:05:48,15,2,0,1287587268,0,0
572484,B04,SpringBoard,1287587268,1,2010-10-20 15:07:48,15,2,0,1287587269,0,0
572485,B04,com.apple.mobilesafari,1287587269,15,2010-10-20 15:07:49,15,2,0,1287587284,0,0
572486,B04,SpringBoard,1287587284,6,2010-10-20 15:08:04,15,2,0,1287587290,0,0
572487,B04,com.livingsocial.deals,1287587290,224,2010-10-20 15:08:10,15,2,0,1287587514,0,0
572488,B04,SpringBoard,1287587514,1389,2010-10-20 15:11:54,15,2,0,1287588903,259,0
572489,B04,com.apple.mobilesafari,1287589162,66,2010-10-20 15:39:22,15,2,0,1287589228,9049,1
572490,B04,com.apple.Maps,1287598277,14,2010-10-20 18:11:17,18,2,0,1287598291,153,1
572491,B04,com.apple.Maps,1287598444,3,2010-10-20 18:14:04,18,2,0,1287598447,0,1
572492,B04,SpringBoard,1287598447,3,2010-10-20 18:14:07,18,2,0,1287598450,0,0
572493,B04,com.apple.Maps,1287598450,8,2010-10-20 18:14:10,18,2,0,1287598458,0,0
572494,B04,SpringBoard,1287598458,15,2010-10-20 18:14:18,18,2,0,1287598473,565,0
572495,B04,SpringBoard,1287599038,3,2010-10-20 18:23:58,18,2,0,1287599041,0,1
572496,B04,com.apple.mobilemail,1287599041,2,2010-10-20 18:24:01,18,2,0,1287599043,0,0
572497,B04,SpringBoard,1287599043,1,2010-10-20 18:24:03,18,2,0,1287599044,0,0
572498,B04,com.apple.mobilesafari,1287599044,20,2010-10-20 18:24:04,18,2,0,1287599064,0,0
572499,B04,SpringBoard,1287599064,15,2010-10-20 18:24:24,18,2,0,1287599079,7677,0
572500,B04,SpringBoard,1287606756,16,2010-10-20 20:32:36,20,2,0,1287606772,0,1
572501,B04,com.apple.mobilemail,1287606772,13,2010-10-20 20:32:52,20,2,0,1287606785,47,0
572502,B04,SpringBoard,1287606832,14,2010-10-20 20:33:52,20,2,0,1287606846,909,0
572503,B04,SpringBoard,1287607755,3,2010-10-20 20:49:15,20,2,0,1287607758,120,1
572504,B04,com.apple.Maps,1287607878,15,2010-10-20 20:51:18,20,2,0,1287607893,5,1
572505,B04,com.apple.Maps,1287607898,3,2010-10-20 20:51:38,20,2,0,1287607901,0,0
572506,B04,SpringBoard,1287607901,2,2010-10-20 20:51:41,20,2,0,1287607903,0,0
572507,B04,com.apple.mobilesafari,1287607903,10,2010-10-20 20:51:43,20,2,0,1287607913,0,0
572508,B04,SpringBoard,1287607913,1,2010-10-20 20:51:53,20,2,0,1287607914,0,0
572509,B04,com.apple.mobilemail,1287607914,15,2010-10-20 20:51:54,20,2,0,1287607929,0,0
572510,B04,SpringBoard,1287607929,15,2010-10-20 20:52:09,20,2,0,1287607944,845,0
572511,B04,com.apple.Maps,1287608789,15,2010-10-20 21:06:29,21,2,0,1287608804,568,1
572512,B04,com.apple.Maps,1287609372,15,2010-10-20 21:16:12,21,2,0,1287609387,252,1
572513,B04,com.apple.Maps,1287609639,31,2010-10-20 21:20:39,21,2,0,1287609670,0,1
572514,B04,SpringBoard,1287609670,2,2010-10-20 21:21:10,21,2,0,1287609672,103,0
572515,B04,SpringBoard,1287609775,3,2010-10-20 21:22:55,21,2,0,1287609778,639,1
572516,B04,com.apple.mobilephone,1287610417,3,2010-10-20 21:33:37,21,2,0,1287610420,0,1
572517,B04,SpringBoard,1287610420,2,2010-10-20 21:33:40,21,2,0,1287610422,295,0
572518,B04,SpringBoard,1287610717,2,2010-10-20 21:38:37,21,2,0,1287610719,0,1
572519,B04,com.apple.mobilephone,1287610719,35,2010-10-20 21:38:39,21,2,0,1287610754,0,0
572520,B04,SpringBoard,1287610754,9,2010-10-20 21:39:14,21,2,0,1287610763,0,0
572521,B04,com.apple.mobilesafari,1287610763,51,2010-10-20 21:39:23,21,2,0,1287610814,0,0
572522,B04,SpringBoard,1287610814,14,2010-10-20 21:40:14,21,2,0,1287610828,0,0
572523,B04,com.apple.Maps,1287610828,12,2010-10-20 21:40:28,21,2,0,1287610840,0,0
572524,B04,SpringBoard,1287610840,16,2010-10-20 21:40:40,21,2,0,1287610856,3550,0
572525,B04,SpringBoard,1287614406,2,2010-10-20 22:40:06,22,2,0,1287614408,0,1
572526,B04,com.apple.mobilesafari,1287614408,42,2010-10-20 22:40:08,22,2,0,1287614450,0,0
572527,B04,SpringBoard,1287614450,109,2010-10-20 22:40:50,22,2,0,1287614559,6223,0
572528,B04,com.apple.mobilemail,1287620782,2,2010-10-21 00:26:22,0,3,0,1287620784,0,1
572529,B04,SpringBoard,1287620784,2,2010-10-21 00:26:24,0,3,0,1287620786,50,0
572530,B04,SpringBoard,1287620836,2,2010-10-21 00:27:16,0,3,0,1287620838,0,0
572531,B04,com.apple.MobileSMS,1287620838,4,2010-10-21 00:27:18,0,3,0,1287620842,0,0
572532,B04,SpringBoard,1287620842,6,2010-10-21 00:27:22,0,3,0,1287620848,0,0
572533,B04,com.apple.mobilephone,1287620848,14,2010-10-21 00:27:28,0,3,0,1287620862,0,0
572534,B04,SpringBoard,1287620862,15,2010-10-21 00:27:42,0,3,0,1287620877,847,0
572535,B04,SpringBoard,1287621724,0,2010-10-21 00:42:04,0,3,0,1287621724,3984,1
572536,B04,SpringBoard,1287625708,4,2010-10-21 01:48:28,1,3,0,1287625712,0,1
572537,B04,com.apple.mobilemail,1287625712,41,2010-10-21 01:48:32,1,3,0,1287625753,0,0
572538,B04,SpringBoard,1287625753,6,2010-10-21 01:49:13,1,3,0,1287625759,0,0
572539,B04,com.groupon.grouponapp,1287625759,54,2010-10-21 01:49:19,1,3,0,1287625813,403,0
572540,B04,SpringBoard,1287626216,5,2010-10-21 01:56:56,1,3,0,1287626221,0,1
572541,B04,com.apple.MobileSMS,1287626221,17,2010-10-21 01:57:01,1,3,0,1287626238,330,0
572542,B04,SpringBoard,1287626568,3,2010-10-21 02:02:48,2,3,0,1287626571,4127,1
572543,B04,SpringBoard,1287630698,59,2010-10-21 03:11:38,3,3,0,1287630757,246,1
572544,B04,com.apple.MobileSMS,1287631003,3,2010-10-21 03:16:43,3,3,0,1287631006,0,1
572545,B04,SpringBoard,1287631006,1,2010-10-21 03:16:46,3,3,0,1287631007,0,0
572546,B04,com.apple.mobilemail,1287631007,16,2010-10-21 03:16:47,3,3,0,1287631023,0,0
572547,B04,SpringBoard,1287631023,2,2010-10-21 03:17:03,3,3,0,1287631025,174,0
572548,B04,com.apple.mobilesafari,1287631199,3,2010-10-21 03:19:59,3,3,0,1287631202,0,1
572549,B04,SpringBoard,1287631202,18,2010-10-21 03:20:02,3,3,0,1287631220,54,0
572550,B04,SpringBoard,1287631274,2,2010-10-21 03:21:14,3,3,0,1287631276,693,0
572551,B04,com.apple.MobileSMS,1287631969,117,2010-10-21 03:32:49,3,3,0,1287632086,0,1
572552,B04,SpringBoard,1287632086,6,2010-10-21 03:34:46,3,3,0,1287632092,0,0
572553,B04,com.facebook.Facebook,1287632092,28,2010-10-21 03:34:52,3,3,0,1287632120,50,0
572554,B04,com.apple.MobileSMS,1287632170,23,2010-10-21 03:36:10,3,3,0,1287632193,602,0
572555,B04,SpringBoard,1287632795,83,2010-10-21 03:46:35,3,3,0,1287632878,0,1
572556,B04,com.apple.mobilemail,1287632878,5,2010-10-21 03:47:58,3,3,0,1287632883,410,0
572557,B04,SpringBoard,1287633293,3,2010-10-21 03:54:53,3,3,0,1287633296,3114,1
572558,B04,com.apple.MobileSMS,1287636410,8,2010-10-21 04:46:50,4,3,0,1287636418,0,1
572559,B04,SpringBoard,1287636418,2,2010-10-21 04:46:58,4,3,0,1287636420,0,0
572560,B04,com.apple.mobilemail,1287636420,33,2010-10-21 04:47:00,4,3,0,1287636453,0,0
572561,B04,SpringBoard,1287636453,4,2010-10-21 04:47:33,4,3,0,1287636457,0,0
572562,B04,com.facebook.Facebook,1287636457,36,2010-10-21 04:47:37,4,3,0,1287636493,0,0
572563,B04,SpringBoard,1287636493,1,2010-10-21 04:48:13,4,3,0,1287636494,0,0
572564,B04,com.apple.mobilesafari,1287636494,28,2010-10-21 04:48:14,4,3,0,1287636522,203,0
572565,B04,SpringBoard,1287636725,4,2010-10-21 04:52:05,4,3,0,1287636729,0,1
572566,B04,com.apple.mobilemail,1287636729,36,2010-10-21 04:52:09,4,3,0,1287636765,0,0
572567,B04,SpringBoard,1287636765,8,2010-10-21 04:52:45,4,3,0,1287636773,320,0
572568,B04,com.weather.TWC,1287637093,16,2010-10-21 04:58:13,4,3,0,1287637109,0,1
572569,B04,SpringBoard,1287637109,3,2010-10-21 04:58:29,4,3,0,1287637112,0,0
572570,B04,com.apple.mobilemail,1287637112,2,2010-10-21 04:58:32,4,3,0,1287637114,518,0
572571,B04,com.apple.MobileSMS,1287637632,9,2010-10-21 05:07:12,5,3,0,1287637641,0,1
572572,B04,SpringBoard,1287637641,14,2010-10-21 05:07:21,5,3,0,1287637655,2238,0
572573,B04,SpringBoard,1287639893,6,2010-10-21 05:44:53,5,3,0,1287639899,0,1
572574,B04,com.groupon.grouponapp,1287639899,31,2010-10-21 05:44:59,5,3,0,1287639930,0,0
572575,B04,SpringBoard,1287639930,2,2010-10-21 05:45:30,5,3,0,1287639932,0,0
572576,B04,com.apple.mobilesafari,1287639932,44,2010-10-21 05:45:32,5,3,0,1287639976,0,0
572577,B04,SpringBoard,1287639976,7,2010-10-21 05:46:16,5,3,0,1287639983,0,0
572578,B04,com.facebook.Facebook,1287639983,67,2010-10-21 05:46:23,5,3,0,1287640050,4369,0
572579,B04,SpringBoard,1287644419,1190,2010-10-21 07:00:19,7,3,0,1287645609,0,1
572580,B04,com.groupon.grouponapp,1287645609,27,2010-10-21 07:20:09,7,3,0,1287645636,0,0
572581,B04,SpringBoard,1287645636,3,2010-10-21 07:20:36,7,3,0,1287645639,0,0
572582,B04,com.apple.mobilemail,1287645639,11,2010-10-21 07:20:39,7,3,0,1287645650,0,0
572583,B04,SpringBoard,1287645650,2,2010-10-21 07:20:50,7,3,0,1287645652,0,0
572584,B04,com.apple.mobilesafari,1287645652,623,2010-10-21 07:20:52,7,3,0,1287646275,23671,0
572585,B04,SpringBoard,1287669946,5,2010-10-21 14:05:46,14,3,0,1287669951,0,1
572586,B04,com.livingsocial.deals,1287669951,16,2010-10-21 14:05:51,14,3,0,1287669967,0,0
572587,B04,SpringBoard,1287669967,1,2010-10-21 14:06:07,14,3,0,1287669968,0,0
572588,B04,com.apple.mobilemail,1287669968,34,2010-10-21 14:06:08,14,3,0,1287670002,0,0
572589,B04,SpringBoard,1287670002,4,2010-10-21 14:06:42,14,3,0,1287670006,0,0
572590,B04,com.apple.mobilesafari,1287670006,47,2010-10-21 14:06:46,14,3,0,1287670053,0,0
572591,B04,SpringBoard,1287670053,1332,2010-10-21 14:07:33,14,3,0,1287671385,0,0
572592,B04,com.apple.mobilesafari,1287671385,21,2010-10-21 14:29:45,14,3,0,1287671406,2683,0
572593,B04,SpringBoard,1287674089,8,2010-10-21 15:14:49,15,3,0,1287674097,0,1
572594,B04,com.apple.mobileslideshow-Photos,1287674097,78,2010-10-21 15:14:57,15,3,0,1287674175,0,0
572595,B04,SpringBoard,1287674175,3784,2010-10-21 15:16:15,15,3,0,1287677959,0,0
572596,B04,com.apple.mobilemail,1287677959,28,2010-10-21 16:19:19,16,3,0,1287677987,0,0
572597,B04,SpringBoard,1287677987,10,2010-10-21 16:19:47,16,3,0,1287677997,0,0
572598,B04,com.apple.MobileSMS,1287677997,3,2010-10-21 16:19:57,16,3,0,1287678000,0,0
572599,B04,SpringBoard,1287678000,1,2010-10-21 16:20:00,16,3,0,1287678001,0,0
572600,B04,com.apple.mobileslideshow-Photos,1287678001,105,2010-10-21 16:20:01,16,3,0,1287678106,0,0
572601,B04,SpringBoard,1287678106,115,2010-10-21 16:21:46,16,3,0,1287678221,0,0
572602,B04,com.apple.calculator,1287678221,26,2010-10-21 16:23:41,16,3,0,1287678247,0,0
572603,B04,SpringBoard,1287678247,220,2010-10-21 16:24:07,16,3,0,1287678467,0,0
572604,B04,com.apple.weather,1287678467,7,2010-10-21 16:27:47,16,3,0,1287678474,0,0
572605,B04,SpringBoard,1287678474,1954,2010-10-21 16:27:54,16,3,0,1287680428,2481,0
572606,B04,SpringBoard,1287682909,3,2010-10-21 17:41:49,17,3,0,1287682912,1678,1
572607,B04,com.apple.MobileSMS,1287684590,26,2010-10-21 18:09:50,18,3,0,1287684616,7026,1
572608,B04,SpringBoard,1287691642,8,2010-10-21 20:07:22,20,3,0,1287691650,0,1
572609,B04,com.apple.mobilemail,1287691650,39,2010-10-21 20:07:30,20,3,0,1287691689,1827,0
572610,B04,SpringBoard,1287693516,3,2010-10-21 20:38:36,20,3,0,1287693519,0,1
572611,B04,com.apple.mobilemail,1287693519,18,2010-10-21 20:38:39,20,3,0,1287693537,68,0
572612,B04,SpringBoard,1287693605,2,2010-10-21 20:40:05,20,3,0,1287693607,0,1
572613,B04,com.apple.mobilesafari,1287693607,22,2010-10-21 20:40:07,20,3,0,1287693629,167,0
572614,B04,com.apple.mobilemail,1287693796,822,2010-10-21 20:43:16,20,3,0,1287694618,0,1
572615,B04,SpringBoard,1287694618,2,2010-10-21 20:56:58,20,3,0,1287694620,0,0
572616,B04,com.apple.calculator,1287694620,95,2010-10-21 20:57:00,20,3,0,1287694715,444,0
572617,B04,SpringBoard,1287695159,17,2010-10-21 21:05:59,21,3,0,1287695176,0,1
572618,B04,com.apple.mobilephone,1287695176,36,2010-10-21 21:06:16,21,3,0,1287695212,0,0
572619,B04,SpringBoard,1287695212,2,2010-10-21 21:06:52,21,3,0,1287695214,0,0
572620,B04,com.apple.MobileSMS,1287695214,42,2010-10-21 21:06:54,21,3,0,1287695256,0,0
572621,B04,SpringBoard,1287695256,3,2010-10-21 21:07:36,21,3,0,1287695259,0,0
572622,B04,com.apple.mobilesafari,1287695259,13,2010-10-21 21:07:39,21,3,0,1287695272,0,0
572623,B04,SpringBoard,1287695272,6,2010-10-21 21:07:52,21,3,0,1287695278,0,0
572624,B04,com.apple.MobileSMS,1287695278,35,2010-10-21 21:07:58,21,3,0,1287695313,3,0
572625,B04,SpringBoard,1287695316,15,2010-10-21 21:08:36,21,3,0,1287695331,113,0
572626,B04,SpringBoard,1287695444,9,2010-10-21 21:10:44,21,3,0,1287695453,0,1
572627,B04,com.groupon.grouponapp,1287695453,31,2010-10-21 21:10:53,21,3,0,1287695484,0,0
572628,B04,SpringBoard,1287695484,20,2010-10-21 21:11:24,21,3,0,1287695504,0,0
572629,B04,com.weather.TWC,1287695504,44,2010-10-21 21:11:44,21,3,0,1287695548,0,0
572630,B04,SpringBoard,1287695548,1,2010-10-21 21:12:28,21,3,0,1287695549,250,0
572631,B04,SpringBoard,1287695799,3,2010-10-21 21:16:39,21,3,0,1287695802,2233,1
572632,B04,com.apple.MobileSMS,1287698035,1,2010-10-21 21:53:55,21,3,0,1287698036,0,1
572633,B04,SpringBoard,1287698036,1,2010-10-21 21:53:56,21,3,0,1287698037,0,0
572634,B04,com.apple.mobilesafari,1287698037,40,2010-10-21 21:53:57,21,3,0,1287698077,0,0
572635,B04,SpringBoard,1287698077,15,2010-10-21 21:54:37,21,3,0,1287698092,1023,0
572636,B04,SpringBoard,1287699115,3,2010-10-21 22:11:55,22,3,0,1287699118,11,1
572637,B04,com.apple.MobileSMS,1287699129,15,2010-10-21 22:12:09,22,3,0,1287699144,1123,0
572638,B04,com.apple.MobileSMS,1287700267,5,2010-10-21 22:31:07,22,3,0,1287700272,413,1
572639,B04,com.apple.MobileSMS,1287700685,38,2010-10-21 22:38:05,22,3,0,1287700723,0,1
572640,B04,SpringBoard,1287700723,3,2010-10-21 22:38:43,22,3,0,1287700726,12,0
572641,B04,com.apple.MobileSMS,1287700738,8,2010-10-21 22:38:58,22,3,0,1287700746,0,0
572642,B04,SpringBoard,1287700746,15,2010-10-21 22:39:06,22,3,0,1287700761,252,0
572643,B04,SpringBoard,1287701013,3,2010-10-21 22:43:33,22,3,0,1287701016,86,1
572644,B04,com.apple.MobileSMS,1287701102,3,2010-10-21 22:45:02,22,3,0,1287701105,216,1
572645,B04,SpringBoard,1287701321,2,2010-10-21 22:48:41,22,3,0,1287701323,0,1
572646,B04,com.apple.mobilesafari,1287701323,1,2010-10-21 22:48:43,22,3,0,1287701324,0,0
572647,B04,SpringBoard,1287701324,2,2010-10-21 22:48:44,22,3,0,1287701326,0,0
572648,B04,com.apple.MobileSMS,1287701326,5,2010-10-21 22:48:46,22,3,0,1287701331,0,0
572649,B04,SpringBoard,1287701331,2,2010-10-21 22:48:51,22,3,0,1287701333,0,0
572650,B04,com.apple.mobiletimer,1287701333,57,2010-10-21 22:48:53,22,3,0,1287701390,0,0
572651,B04,SpringBoard,1287701390,2,2010-10-21 22:49:50,22,3,0,1287701392,0,0
572652,B04,com.apple.MobileSMS,1287701392,2,2010-10-21 22:49:52,22,3,0,1287701394,0,0
572653,B04,SpringBoard,1287701394,15,2010-10-21 22:49:54,22,3,0,1287701409,725,0
572654,B04,SpringBoard,1287702134,2,2010-10-21 23:02:14,23,3,0,1287702136,0,1
572655,B04,com.apple.MobileSMS,1287702136,14,2010-10-21 23:02:16,23,3,0,1287702150,1727,0
572656,B04,SpringBoard,1287703877,27,2010-10-21 23:31:17,23,3,0,1287703904,40,1
572657,B04,SpringBoard,1287703944,25,2010-10-21 23:32:24,23,3,0,1287703969,638,0
572658,B04,SpringBoard,1287704607,123,2010-10-21 23:43:27,23,3,0,1287704730,0,1
572659,B04,com.apple.MobileSMS,1287704730,28,2010-10-21 23:45:30,23,3,0,1287704758,0,0
572660,B04,SpringBoard,1287704758,3,2010-10-21 23:45:58,23,3,0,1287704761,0,0
572661,B04,com.facebook.Facebook,1287704761,12,2010-10-21 23:46:01,23,3,0,1287704773,1743,0
572662,B04,SpringBoard,1287706516,5,2010-10-22 00:15:16,0,4,0,1287706521,0,1
572663,B04,com.apple.MobileSMS,1287706521,31,2010-10-22 00:15:21,0,4,0,1287706552,17,0
572664,B04,com.apple.MobileSMS,1287706569,42,2010-10-22 00:16:09,0,4,0,1287706611,50,0
572665,B04,SpringBoard,1287706661,6,2010-10-22 00:17:41,0,4,0,1287706667,5916,0
572666,B04,com.apple.Maps,1287712583,9,2010-10-22 01:56:23,1,4,0,1287712592,0,1
572667,B04,SpringBoard,1287712592,4,2010-10-22 01:56:32,1,4,0,1287712596,0,0
572668,B04,com.apple.MobileSMS,1287712596,18,2010-10-22 01:56:36,1,4,0,1287712614,2,0
572669,B04,SpringBoard,1287712616,15,2010-10-22 01:56:56,1,4,0,1287712631,55,0
572670,B04,SpringBoard,1287712686,3,2010-10-22 01:58:06,1,4,0,1287712689,0,0
572671,B04,com.apple.mobilephone,1287712689,11,2010-10-22 01:58:09,1,4,0,1287712700,0,0
572672,B04,SpringBoard,1287712700,15,2010-10-22 01:58:20,1,4,0,1287712715,2438,0
572673,B04,SpringBoard,1287715153,3,2010-10-22 02:39:13,2,4,0,1287715156,27,1
572674,B04,com.apple.MobileSMS,1287715183,17,2010-10-22 02:39:43,2,4,0,1287715200,649,0
572675,B04,com.apple.MobileSMS,1287715849,8,2010-10-22 02:50:49,2,4,0,1287715857,2768,1
572676,B04,SpringBoard,1287718625,2,2010-10-22 03:37:05,3,4,0,1287718627,2541,1
572677,B04,com.apple.mobilephone,1287721168,4,2010-10-22 04:19:28,4,4,0,1287721172,434,1
572678,B04,SpringBoard,1287721606,21,2010-10-22 04:26:46,4,4,0,1287721627,519,1
572679,B04,com.apple.MobileSMS,1287722146,9,2010-10-22 04:35:46,4,4,0,1287722155,2207,1
572680,B04,com.apple.MobileSMS,1287724362,4,2010-10-22 05:12:42,5,4,0,1287724366,102,1
572681,B04,com.apple.MobileSMS,1287724468,15,2010-10-22 05:14:28,5,4,0,1287724483,2956,1
572682,B04,com.apple.MobileSMS,1287727439,14,2010-10-22 06:03:59,6,4,0,1287727453,0,1
572683,B04,SpringBoard,1287727453,6,2010-10-22 06:04:13,6,4,0,1287727459,0,0
572684,B04,com.groupon.grouponapp,1287727459,56,2010-10-22 06:04:19,6,4,0,1287727515,0,0
572685,B04,SpringBoard,1287727515,3,2010-10-22 06:05:15,6,4,0,1287727518,0,0
572686,B04,com.groupon.grouponapp,1287727518,19,2010-10-22 06:05:18,6,4,0,1287727537,0,0
572687,B04,SpringBoard,1287727537,3,2010-10-22 06:05:37,6,4,0,1287727540,0,0
572688,B04,com.apple.mobilemail,1287727540,26,2010-10-22 06:05:40,6,4,0,1287727566,0,0
572689,B04,SpringBoard,1287727566,7,2010-10-22 06:06:06,6,4,0,1287727573,0,0
572690,B04,com.apple.mobilesafari,1287727573,83,2010-10-22 06:06:13,6,4,0,1287727656,0,0
572691,B04,SpringBoard,1287727656,5,2010-10-22 06:07:36,6,4,0,1287727661,0,0
572692,B04,com.livingsocial.deals,1287727661,12,2010-10-22 06:07:41,6,4,0,1287727673,55,0
572693,B04,SpringBoard,1287727728,15,2010-10-22 06:08:48,6,4,0,1287727743,0,0
572694,B04,com.apple.mobilemail,1287727743,8,2010-10-22 06:09:03,6,4,0,1287727751,0,0
572695,B04,SpringBoard,1287727751,1,2010-10-22 06:09:11,6,4,0,1287727752,0,0
572696,B04,com.apple.mobilesafari,1287727752,8,2010-10-22 06:09:12,6,4,0,1287727760,23170,0
572697,B04,SpringBoard,1287750930,2,2010-10-22 12:35:30,12,4,0,1287750932,96,1
572698,B04,com.apple.mobilesafari,1287751028,55,2010-10-22 12:37:08,12,4,0,1287751083,8106,1
572699,B04,com.apple.mobilesafari,1287759189,4,2010-10-22 14:53:09,14,4,0,1287759193,0,1
572700,B04,SpringBoard,1287759193,5,2010-10-22 14:53:13,14,4,0,1287759198,0,0
